Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERSCAPE AT CAVENAGH,"1,060,000",581.26,"1,824",Feb-21,CAVENAGH ROAD,Resale,Strata,54,"19,630",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
TANGLIN REGENCY,"1,138,000",850.36,"1,338",Feb-21,TANGLIN ROAD,Resale,Strata,79,"14,405",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
BOTANIC GARDENS VIEW,"2,980,000","1,410.08","2,113",Feb-21,TAMAN SERASI,Resale,Strata,131,"22,748",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ASTRID MEADOWS,"1,850,000","1,022.58","1,809",Feb-21,CORONATION ROAD WEST,Resale,Strata,95,"19,474",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
STUDIO 3,"980,000",559.73,"1,751",Feb-21,SHANGHAI ROAD,Resale,Strata,52,"18,846",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ROYALGREEN,"1,712,000",667.37,"2,565",Feb-21,ANAMALAI AVENUE,New Sale,Strata,62,"27,613",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ROYALGREEN,"3,786,000","1,431.61","2,645",Feb-21,ANAMALAI AVENUE,New Sale,Strata,133,"28,466",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,478,000",688.9,"2,145",Feb-21,FOURTH AVENUE,New Sale,Strata,64,"23,094",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE AVENIR,"3,297,000","1,140.98","2,890",Feb-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"31,104",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE AVENIR,"3,576,000","1,140.98","3,134",Feb-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"33,736",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
ROYALGREEN,"2,953,000","1,076.4","2,743",Feb-21,ANAMALAI AVENUE,New Sale,Strata,100,"29,530",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VALLEY PARK,"3,280,000","1,808.35","1,814",Feb-21,RIVER VALLEY ROAD,Resale,Strata,168,"19,524",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
8 @ MOUNT SOPHIA,"1,700,000","1,033.34","1,645",Feb-21,MOUNT SOPHIA,Resale,Strata,96,"17,708",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,118,000",914.94,"2,315",Feb-21,FOURTH AVENUE,New Sale,Strata,85,"24,918",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
VIZ AT HOLLAND,"1,557,600",947.23,"1,644",Feb-21,QUEENSWAY,Resale,Strata,88,"17,700",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PINETREE CONDOMINIUM,"2,880,000","1,808.35","1,593",Feb-21,BALMORAL PARK,Resale,Strata,168,"17,143",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CUSCADEN RESIDENCES,"3,350,000","1,485.43","2,255",Feb-21,CUSCADEN ROAD,Resale,Strata,138,"24,275",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
LEEDON GREEN,"4,212,000","1,496.2","2,815",Feb-21,LEEDON HEIGHTS,New Sale,Strata,139,"30,302",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
HOLLAND HILL PARK,"2,500,000","1,646.89","1,518",Feb-21,HOLLAND HILL,Resale,Strata,153,"16,340",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KOPAR AT NEWTON,"1,286,000",516.67,"2,489",Feb-21,MAKEWAY AVENUE,New Sale,Strata,48,"26,792",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
VISIONCREST,"2,400,000","1,227.1","1,956",Feb-21,OXLEY RISE,Resale,Strata,114,"21,053",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE TESSARINA,"1,730,000",947.23,"1,826",Feb-21,WILBY ROAD,Resale,Strata,88,"19,659",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BALMORAL HILLS,"3,900,000","1,840.64","2,119",Feb-21,BALMORAL PARK,Resale,Strata,171,"22,807",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
CYAN,"3,150,000","1,528.49","2,061",Feb-21,KENG CHIN ROAD,Resale,Strata,142,"22,183",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BOULEVARD 88,"6,633,800","1,776.06","3,735",Feb-21,ORCHARD BOULEVARD,New Sale,Strata,165,"40,205",-,Apartment,1,Freehold,10,Core Central Region,21 to 25
VENTUNO BALMORAL,"2,300,000","1,313.21","1,751",Feb-21,BALMORAL ROAD,Resale,Strata,122,"18,852",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LATITUDE,"3,450,000","1,614.6","2,137",Feb-21,JALAN MUTIARA,Resale,Strata,150,"23,000",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
VIVACE,"780,000",398.27,"1,958",Feb-21,TONG WATT ROAD,Resale,Strata,37,"21,081",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
VENTUNO BALMORAL,"2,245,000","1,313.21","1,710",Feb-21,BALMORAL ROAD,Resale,Strata,122,"18,402",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LEONIE TOWERS,"5,428,000","3,250.73","1,670",Feb-21,LEONIE HILL,Resale,Strata,302,"17,974",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
RESIDENCES @ KILLINEY,"4,000,000","2,325.02","1,720",Feb-21,KILLINEY ROAD,Resale,Strata,216,"18,519",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
BALMORAL HEIGHTS,"1,100,000",548.96,"2,004",Feb-21,BALMORAL CRESCENT,Resale,Strata,51,"21,569",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
CHELSEA GARDENS,"3,995,000","2,508.01","1,593",Feb-21,WALSHE ROAD,Resale,Strata,233,"17,146",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ARDMORE PARK,"9,000,000","2,884.75","3,120",Feb-21,ARDMORE PARK,Resale,Strata,268,"33,582",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
TOWNHOUSE APARTMENTS,"2,550,000","2,906.28",877,Feb-21,CAVENAGH ROAD,Resale,Strata,270,"9,444",-,Apartment,1,99 yrs lease commencing from 1977,09,Core Central Region,11 to 15
SYLVAN LODGE,"1,235,000",796.54,"1,550",Feb-21,HOLLAND ROAD,Resale,Strata,74,"16,689",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BELLE VUE RESIDENCES,"3,100,000","1,560.78","1,986",Feb-21,OXLEY WALK,Resale,Strata,145,"21,379",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
TWENTYONE ANGULLIA PARK,"9,350,000","2,314.26","4,040",Feb-21,ANGULLIA PARK,Resale,Strata,215,"43,488",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
AVALON,"2,800,000","1,582.31","1,770",Feb-21,ANDERSON ROAD,Resale,Strata,147,"19,048",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
RICHMOND PARK,"3,168,000","1,259.39","2,516",Feb-21,BIDEFORD ROAD,Resale,Strata,117,"27,077",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THE IMPERIAL,"3,000,000","1,410.08","2,128",Feb-21,JALAN RUMBIA,Resale,Strata,131,"22,901",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"2,078,000",914.94,"2,271",Feb-21,FOURTH AVENUE,New Sale,Strata,85,"24,447",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,200,000",914.94,"2,405",Feb-21,FOURTH AVENUE,New Sale,Strata,85,"25,882",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
LIV ON SOPHIA,"1,238,000",527.44,"2,347",Feb-21,ADIS ROAD,Resale,Strata,49,"25,265",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE VERMONT ON CAIRNHILL,"3,150,000","1,442.38","2,184",Feb-21,CAIRNHILL RISE,Resale,Strata,134,"23,507",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
VALLEY PARK,"1,480,000",861.12,"1,719",Feb-21,RIVER VALLEY ROAD,Resale,Strata,80,"18,500",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"2,267,178",796.54,"2,772",Feb-21,HOLLAND VILLAGE WAY,New Sale,Strata,74,"29,842","2,208,290",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
MARTIN MODERN,"2,474,000",850.36,"2,806",Feb-21,MARTIN PLACE,New Sale,Strata,79,"30,203","2,386,000",Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,26 to 30
LEEDON 2,"1,638,800",839.59,"1,952",Feb-21,LEEDON ROAD,Resale,Strata,78,"21,010",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
INSTITUTION VILLE,"23,000,000","8,417.45","2,732",Feb-21,INSTITUTION HILL,Resale,Strata,782,"29,412",-,Apartment,5,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
ELIZABETH HEIGHTS,"4,600,000","2,529.54","1,819",Feb-21,CAIRNHILL ROAD,Resale,Strata,235,"19,574",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,712,000","1,108.69","2,446",Jan-21,FOURTH AVENUE,New Sale,Strata,103,"26,330",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,098,000",484.38,"2,267",Jan-21,FOURTH AVENUE,New Sale,Strata,45,"24,400",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,645,000",710.42,"2,316",Jan-21,FOURTH AVENUE,New Sale,Strata,66,"24,924",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
HAUS ON HANDY,"1,555,696",592.02,"2,628",Jan-21,HANDY ROAD,New Sale,Strata,55,"28,285",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
LEEDON GREEN,"2,938,000","1,162.51","2,527",Jan-21,LEEDON HEIGHTS,New Sale,Strata,108,"27,204",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"1,188,000",495.14,"2,399",Jan-21,FOURTH AVENUE,New Sale,Strata,46,"25,826",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,620,000",710.42,"2,280",Jan-21,FOURTH AVENUE,New Sale,Strata,66,"24,545",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,129,000",495.14,"2,280",Jan-21,FOURTH AVENUE,New Sale,Strata,46,"24,543",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,800,000","1,108.69","2,525",Jan-21,FOURTH AVENUE,New Sale,Strata,103,"27,184",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
THE ASTON,"2,150,000","1,765.3","1,218",Jan-21,KAY POH ROAD,Resale,Strata,164,"13,110",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
LEEDON GREEN,"2,735,700","1,044.11","2,620",Jan-21,LEEDON HEIGHTS,New Sale,Strata,97,"28,203",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
RV ALTITUDE,"1,724,000",624.31,"2,761",Jan-21,RIVER VALLEY ROAD,New Sale,Strata,58,"29,724",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
JAYA TOWER,"4,050,000","2,023.63","2,001",Jan-21,BUKIT TIMAH ROAD,Resale,Strata,188,"21,543",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
RV RESIDENCES,"1,760,000",861.12,"2,044",Jan-21,RIVER VALLEY ROAD,Resale,Strata,80,"22,000",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
RV RESIDENCES,"1,895,000",861.12,"2,201",Jan-21,RIVER VALLEY ROAD,Resale,Strata,80,"23,688",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
THE TRIZON,"3,750,000","2,152.8","1,742",Jan-21,RIDGEWOOD CLOSE,Resale,Strata,200,"18,750",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
KOPAR AT NEWTON,"2,151,000",914.94,"2,351",Jan-21,MAKEWAY AVENUE,New Sale,Strata,85,"25,306",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,11 to 15
KOPAR AT NEWTON,"1,586,000",613.55,"2,585",Jan-21,MAKEWAY AVENUE,New Sale,Strata,57,"27,825",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,16 to 20
ORCHARD COURT,"2,180,000","1,453.14","1,500",Jan-21,OXLEY ROAD,Resale,Strata,135,"16,148",-,Apartment,1,993 yrs lease commencing from 1973,09,Core Central Region,11 to 15
WATERFORD RESIDENCE,"2,380,000","1,743.77","1,365",Jan-21,KIM YAM ROAD,Resale,Strata,162,"14,691",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
ORANGE GROVE RESIDENCES,"4,500,000","2,389.61","1,883",Jan-21,ORANGE GROVE ROAD,Resale,Strata,222,"20,270",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
TIARA,"2,800,000","1,506.96","1,858",Jan-21,KIM SENG WALK,Resale,Strata,140,"20,000",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
TWENTYONE ANGULLIA PARK,"12,275,000","3,153.85","3,892",Jan-21,ANGULLIA PARK,Resale,Strata,293,"41,894",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
LEEDON GREEN,"3,050,000","1,044.11","2,921",Jan-21,LEEDON HEIGHTS,New Sale,Strata,97,"31,443",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
SOPHIA RESIDENCE,"2,320,000","1,431.61","1,621",Jan-21,SOPHIA ROAD,Resale,Strata,133,"17,444",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE AVENIR,"4,338,000","1,528.49","2,838",Jan-21,RIVER VALLEY CLOSE,New Sale,Strata,142,"30,549",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE TRIZON,"1,670,000","1,011.82","1,650",Jan-21,RIDGEWOOD CLOSE,Resale,Strata,94,"17,766",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
RIVERGATE,"3,350,000","1,528.49","2,192",Jan-21,ROBERTSON QUAY,Resale,Strata,142,"23,592",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SPRING GROVE,"2,159,000","1,388.56","1,555",Jan-21,GRANGE ROAD,Resale,Strata,129,"16,736",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
PEACE MANSION,"1,430,000","2,346.55",609,Jan-21,SOPHIA ROAD,Resale,Strata,218,"6,560",-,Apartment,1,99 yrs lease commencing from 1970,09,Core Central Region,26 to 30
PARC EMILY,"1,613,000",904.18,"1,784",Jan-21,MOUNT EMILY ROAD,Resale,Strata,84,"19,202",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE HERMITAGE,"1,590,000",850.36,"1,870",Jan-21,SARKIES ROAD,Resale,Strata,79,"20,127",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LEEDON GREEN,"1,620,000",613.55,"2,640",Jan-21,LEEDON HEIGHTS,New Sale,Strata,57,"28,421",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE MARQ ON PATERSON HILL,"12,000,000","3,089.27","3,884",Jan-21,PATERSON HILL,Resale,Strata,287,"41,812",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
JUNIPER AT ARDMORE,"15,000,000","6,006.31","2,497",Jan-21,ARDMORE PARK,Resale,Strata,558,"26,882",-,Apartment,1,Freehold,10,Core Central Region,21 to 25
TANGLIN REGENCY,"1,138,000",850.36,"1,338",Jan-21,TANGLIN ROAD,Resale,Strata,79,"14,405",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
THE MONTANA,"950,000",559.73,"1,697",Jan-21,JALAN MUTIARA,Resale,Strata,52,"18,269",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE TESSARINA,"2,450,000","1,313.21","1,866",Jan-21,WILBY ROAD,Resale,Strata,122,"20,082",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE HYDE,"1,367,000",495.14,"2,761",Jan-21,BALMORAL ROAD,New Sale,Strata,46,"29,717",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,648,000",710.42,"2,320",Jan-21,FOURTH AVENUE,New Sale,Strata,66,"24,970",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
LEEDON RESIDENCE,"4,900,000","2,109.74","2,323",Jan-21,LEEDON HEIGHTS,Resale,Strata,196,"25,000",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE MARQ ON PATERSON HILL,"12,800,000","3,056.98","4,187",Jan-21,PATERSON HILL,Resale,Strata,284,"45,070",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
ST THOMAS SUITES,"9,750,000","4,671.58","2,087",Jan-21,ST. THOMAS WALK,Resale,Strata,434,"22,465",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
THE MERASAGA,"1,550,000",958,"1,618",Jan-21,JALAN MERAH SAGA,Resale,Strata,89,"17,416",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,06 to 10
LOFT @ NATHAN,"835,000",462.85,"1,804",Jan-21,NATHAN ROAD,Resale,Strata,43,"19,419",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,658,000",688.9,"2,407",Jan-21,FOURTH AVENUE,New Sale,Strata,64,"25,906",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
THE HYDE,"1,363,000",495.14,"2,753",Jan-21,BALMORAL ROAD,New Sale,Strata,46,"29,630",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
D'LEEDON,"2,880,000","1,614.6","1,784",Jan-21,LEEDON HEIGHTS,Resale,Strata,150,"19,200",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
ASTRID MEADOWS,"7,700,000","3,799.69","2,026",Jan-21,CORONATION ROAD WEST,Resale,Strata,353,"21,813",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
D'LEEDON,"2,740,000","1,722.24","1,591",Jan-21,LEEDON HEIGHTS,Resale,Strata,160,"17,125",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
CAVENAGH GARDENS,"1,620,000","1,205.57","1,344",Jan-21,CAVENAGH ROAD,Resale,Strata,112,"14,464",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
STARLIGHT SUITES,"1,680,000",850.36,"1,976",Jan-21,RIVER VALLEY CLOSE,Resale,Strata,79,"21,266",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
HAUS ON HANDY,"1,378,880",516.67,"2,669",Jan-21,HANDY ROAD,New Sale,Strata,48,"28,727",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
RV ALTITUDE,"1,704,000",624.31,"2,729",Jan-21,RIVER VALLEY ROAD,New Sale,Strata,58,"29,379",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
KOPAR AT NEWTON,"2,262,000",958,"2,361",Jan-21,MAKEWAY AVENUE,New Sale,Strata,89,"25,416",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,11 to 15
KOPAR AT NEWTON,"1,459,000",688.9,"2,118",Jan-21,MAKEWAY AVENUE,New Sale,Strata,64,"22,797",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,01 to 05
KOPAR AT NEWTON,"1,561,000",688.9,"2,266",Jan-21,MAKEWAY AVENUE,New Sale,Strata,64,"24,391",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
KOPAR AT NEWTON,"2,224,000",958,"2,322",Jan-21,MAKEWAY AVENUE,New Sale,Strata,89,"24,989",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,11 to 15
8 @ MOUNT SOPHIA,"2,180,000","1,463.9","1,489",Jan-21,MOUNT SOPHIA,Resale,Strata,136,"16,029",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,01 to 05
THE TATE RESIDENCES,"7,950,000","3,207.67","2,478",Jan-21,CLAYMORE ROAD,Resale,Strata,298,"26,678",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
HAUS ON HANDY,"1,374,880",516.67,"2,661",Jan-21,HANDY ROAD,New Sale,Strata,48,"28,643",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
TANGLIN REGENCY,"1,570,000","1,108.69","1,416",Jan-21,TANGLIN ROAD,Resale,Strata,103,"15,243",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
GALLOP GABLES,"2,070,000","1,162.51","1,781",Jan-21,FARRER ROAD,Resale,Strata,108,"19,167",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KOPAR AT NEWTON,"2,458,000","1,097.93","2,239",Jan-21,MAKEWAY AVENUE,New Sale,Strata,102,"24,098",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
GRANGE RESIDENCES,"7,700,000","2,852.46","2,699",Jan-21,GRANGE ROAD,Resale,Strata,265,"29,057",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
RIVERGATE,"2,650,000","1,033.34","2,564",Jan-21,ROBERTSON QUAY,Resale,Strata,96,"27,604",-,Apartment,1,Freehold,09,Core Central Region,36 to 40
8 SAINT THOMAS,"3,620,000","1,302.44","2,779",Jan-21,ST. THOMAS WALK,Resale,Strata,121,"29,917",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
8 SAINT THOMAS,"2,774,000","1,044.11","2,657",Jan-21,ST. THOMAS WALK,Resale,Strata,97,"28,598",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
RESIDENTIAL APARTMENTS,"1,790,000","1,517.72","1,179",Jan-21,HOLLAND HILL,Resale,Strata,141,"12,695",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"1,409,570",484.38,"2,910",Jan-21,HOLLAND VILLAGE WAY,New Sale,Strata,45,"31,324",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
ONE JERVOIS,"2,330,000","1,291.68","1,804",Jan-21,JERVOIS CLOSE,Resale,Strata,120,"19,417",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BELMOND GREEN,"1,995,000",968.76,"2,059",Jan-21,BALMORAL ROAD,Resale,Strata,90,"22,167",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,098,000",484.38,"2,267",Jan-21,FOURTH AVENUE,New Sale,Strata,45,"24,400",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE ASTON,"1,130,000",656.6,"1,721",Jan-21,KAY POH ROAD,Resale,Strata,61,"18,525",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PINEWOOD GARDENS,"3,200,000","1,679.18","1,906",Jan-21,BALMORAL PARK,Resale,Strata,156,"20,513",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ASPEN HEIGHTS,"2,728,000","1,582.31","1,724",Jan-21,RIVER VALLEY ROAD,Resale,Strata,147,"18,558",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
ROYALGREEN,"2,880,000","1,065.64","2,703",Jan-21,ANAMALAI AVENUE,New Sale,Strata,99,"29,091",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MILL POINT,"975,000",527.44,"1,849",Jan-21,ZION CLOSE,Resale,Strata,49,"19,898",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
ROYALGREEN,"1,936,800",721.19,"2,686",Jan-21,ANAMALAI AVENUE,New Sale,Strata,67,"28,907",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ROYALGREEN,"1,710,000",635.08,"2,693",Jan-21,ANAMALAI AVENUE,New Sale,Strata,59,"28,983",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ORCHARD VIEW,"6,250,000","2,529.54","2,471",Jan-21,ANGULLIA PARK,Resale,Strata,235,"26,596",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
RV RESIDENCES,"2,328,000","1,216.33","1,914",Jan-21,RIVER VALLEY ROAD,Resale,Strata,113,"20,602",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
DEVONSHIRE RESIDENCES,"1,070,000",505.91,"2,115",Jan-21,DEVONSHIRE ROAD,Resale,Strata,47,"22,766",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
BELLE VUE RESIDENCES,"4,600,000","2,303.5","1,997",Jan-21,OXLEY WALK,Resale,Strata,214,"21,495",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
PARVIS,"1,910,000",990.29,"1,929",Jan-21,HOLLAND HILL,Resale,Strata,92,"20,761",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CUSCADEN RESIDENCES,"3,300,000","1,485.43","2,222",Jan-21,CUSCADEN ROAD,Resale,Strata,138,"23,913",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ROYALGREEN,"2,788,000","1,065.64","2,616",Jan-21,ANAMALAI AVENUE,New Sale,Strata,99,"28,162",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
RV ALTITUDE,"1,621,000",570.49,"2,841",Jan-21,RIVER VALLEY ROAD,New Sale,Strata,53,"30,585",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE AVENIR,"1,613,000",538.2,"2,997",Jan-21,RIVER VALLEY CLOSE,New Sale,Strata,50,"32,260",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE AVENIR,"4,429,000","1,528.49","2,898",Jan-21,RIVER VALLEY CLOSE,New Sale,Strata,142,"31,190",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
MARTIN MODERN,"4,870,700","1,733","2,811",Jan-21,MARTIN PLACE,New Sale,Strata,161,"30,253",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,26 to 30
GOODWOOD GRAND,"2,280,000",893.41,"2,552",Jan-21,BALMORAL ROAD,Resale,Strata,83,"27,470",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
SKYLINE 360 @ SAINT THOMAS WALK,"4,350,000","2,131.27","2,041",Jan-21,ST. THOMAS WALK,Resale,Strata,198,"21,970",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
PARC CENTENNIAL,"1,600,000","1,162.51","1,376",Jan-21,KAMPONG JAVA ROAD,Resale,Strata,108,"14,815",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
NEWTON EDGE,"1,265,000",742.72,"1,703",Jan-21,MAKEWAY AVENUE,Resale,Strata,69,"18,333",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
ROYALGREEN,"1,818,000",667.37,"2,724",Jan-21,ANAMALAI AVENUE,New Sale,Strata,62,"29,323",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
